station,province,lat,lon,coord_source,year,n_elevators,total_capacity_bushels
Guernsey,SASKATCHEWAN,51.87145,-105.18762,cgn_direct,1928,4,120000
Guernsey,SASKATCHEWAN,51.87145,-105.18762,cgn_direct,1929,4,135000
Guernsey,SASKATCHEWAN,51.87145,-105.18762,cgn_direct,1930,4,135000
Guernsey,SASKATCHEWAN,51.87145,-105.18762,cgn_direct,1939,1,0
Guernsey,SASKATCHEWAN,51.87145,-105.18762,cgn_direct,1940,4,127000
Guernsey,SASKATCHEWAN,51.87145,-105.18762,cgn_direct,1941,2,0
Guernsey,SASKATCHEWAN,51.87145,-105.18762,cgn_direct,1943,4,126000
Gulilce,SASKATCHEWAN,,,,1920,1,30000
Gull,SASKATCHEWAN,,,,1917,8,228000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1911,2,50000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1912,3,80000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1913,5,140000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1914,5,140000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1915,6,170000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1916,8,233000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1918,8,278000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1919,8,278000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1920,8,238000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1921,8,238000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1923,8,238000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1924,8,253000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1925,8,252000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1926,8,235000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1927,8,235000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1928,8,237000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1929,8,240000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1930,8,226000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1939,1,0
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1940,8,246000
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1941,2,0
Gull Lake,SASKATCHEWAN,50.09691,-108.48475,cgn_direct,1943,8,252000
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1927,1,30000
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1928,1,20000
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1929,1,20000
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1930,1,30600
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1939,1,18000
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1940,1,18000
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1941,2,36000
Gunn,ALBERTA,53.72694,-114.34361,cgn_direct,1943,1,18000
Gunnworth,SASKATCHEWAN,51.33443,-108.1602,cgn_direct,1939,1,0
Gunnworth,SASKATCHEWAN,51.33443,-108.1602,cgn_direct,1940,2,60000
Gunnworth,SASKATCHEWAN,51.33443,-108.1602,cgn_direct,1941,2,0
Gunnworth,SASKATCHEWAN,51.33443,-108.1602,cgn_direct,1943,2,63000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1920,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1921,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1923,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1924,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1925,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1926,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1927,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1928,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1929,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1930,1,32000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1939,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1940,1,30000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1941,2,60000
Gunton,MANITOBA,50.31806,-97.26611,cgn_direct,1943,1,30000
Gunworth,SASKATCHEWAN,,,,1923,2,65000
Gunworth,SASKATCHEWAN,,,,1924,2,65000
Gunworth,SASKATCHEWAN,,,,1925,2,65000
Gunworth,SASKATCHEWAN,,,,1926,2,65000
Gunworth,SASKATCHEWAN,,,,1927,2,65000
Gunworth,SASKATCHEWAN,,,,1928,2,65000
Gunworth,SASKATCHEWAN,,,,1929,2,65000
Gunworth,SASKATCHEWAN,,,,1930,2,52000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1919,1,5000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1920,1,30000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1921,1,30000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1923,1,30000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1924,1,30000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1925,2,60000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1926,2,58000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1927,2,58000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1928,2,60000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1929,2,60000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1930,2,60000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1939,3,135000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1940,3,127000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1941,6,254000
Gwynne,ALBERTA,52.98667,-113.19889,cgn_direct,1943,3,127000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1926,2,62000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1927,2,62000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1928,3,92000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1929,2,60000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1930,2,60000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1939,2,58000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1940,2,58000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1941,4,120000
Gye,SASKATCHEWAN,49.34935,-105.53954,cgn_direct,1943,2,60000
Habart,SASKATCHEWAN,,,,1917,3,93000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1925,2,62000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1926,2,67000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1927,2,67000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1928,2,67000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1929,2,67000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1930,2,67000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1939,2,65000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1940,2,65000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1941,3,65000
Hackett,ALBERTA,52.14083,-112.44111,cgn_direct,1943,2,65000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1913,2,60000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1914,3,90000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1915,3,85000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1916,3,85000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1917,3,85000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1918,3,100000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1919,3,100000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1920,3,95000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1921,3,95000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1923,3,95000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1924,3,115000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1925,3,115000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1926,3,125000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1927,3,125000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1928,4,155000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1929,4,173000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1930,4,162000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1939,4,183000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1940,4,173000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1941,8,346000
Hafford,SASKATCHEWAN,52.72699,-107.35336,cgn_direct,1943,4,173000
Hagen,SASKATCHEWAN,52.93689,-105.55627,cgn_direct,1930,2,67000
Hagen,SASKATCHEWAN,52.93689,-105.55627,cgn_direct,1939,1,0
Hagen,SASKATCHEWAN,52.93689,-105.55627,cgn_direct,1940,2,65000
Hagen,SASKATCHEWAN,52.93689,-105.55627,cgn_direct,1941,2,0
Hagen,SASKATCHEWAN,52.93689,-105.55627,cgn_direct,1943,2,65000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1911,4,120000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1912,4,110000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1913,4,120000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1914,2,65000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1915,4,120000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1916,4,115000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1917,4,107000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1918,4,115000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1919,4,115000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1920,4,115000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1921,4,107000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1923,4,112000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1924,4,112000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1925,4,112000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1926,4,112000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1927,4,120000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1928,5,155000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1929,5,155000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1930,5,135000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1939,5,159000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1940,5,157000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1941,11,364000
Hague,SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1943,1,40000
Hague..... (See page 118),SASKATCHEWAN,52.51071,-106.41735,cgn_direct,1943,5,162000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1918,1,8000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1919,1,8000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1920,1,30000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1921,1,30000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1923,1,30000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1924,1,30000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1925,2,77000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1926,2,77000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1927,2,77000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1928,3,115000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1929,3,108000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1930,3,100000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1939,3,99000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1940,3,91000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1941,4,91000
Haight,ALBERTA,53.35,-112.32556,cgn_direct,1943,3,91000
Hairy Hill,ALBERTA,53.76333,-111.97861,cgn_direct,1928,6,207000
Hairy Hill,ALBERTA,53.76333,-111.97861,cgn_direct,1929,6,212000
Hairy Hill,ALBERTA,53.76333,-111.97861,cgn_direct,1930,6,207000
Hairy Hill,ALBERTA,53.76333,-111.97861,cgn_direct,1939,6,211000
Hairy Hill,ALBERTA,53.76333,-111.97861,cgn_direct,1940,6,211000
Hairy Hill,ALBERTA,53.76333,-111.97861,cgn_direct,1941,12,422000
Hairy Hill,ALBERTA,53.76333,-111.97861,cgn_direct,1943,6,211000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1911,4,118000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1912,4,118000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1913,4,118000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1914,3,88000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1915,3,93000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1916,3,93000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1918,3,90000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1919,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1920,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1921,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1923,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1924,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1925,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1926,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1927,2,60000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1928,2,55000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1929,2,65000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1930,2,65000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1939,1,0
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1940,2,65000
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1941,2,0
Halbrite,SASKATCHEWAN,49.48818,-103.55917,cgn_direct,1943,2,65000
Halifax,QUEBEC,,,,1918,1,500000
"Halifax, N.S",QUEBEC,,,,1919,1,500000
"Halifax, N.S",QUEBEC,,,,1939,1,2200000
"Halifax, N.S",QUEBEC,,,,1940,1,2200000
"Halifax, N.S",QUEBEC,,,,1941,2,4400000
"Halifax, N.S",QUEBEC,,,,1943,1,2200000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1912,2,65000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1913,2,60000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1914,2,60000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1915,2,75000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1916,2,70000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1917,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1918,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1919,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1920,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1921,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1923,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1924,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1925,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1926,4,135000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1927,4,130000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1928,4,130000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1929,4,130000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1930,4,127000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1939,4,119000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1940,4,120800
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1941,8,226000
Halkirk,ALBERTA,52.2825,-112.15361,cgn_direct,1943,4,113000
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1911,1,21100
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1912,1,27000
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1913,1,27000
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1914,1,27000
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1915,1,27000
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1916,1,30000
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1917,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1918,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1919,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1920,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1921,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1923,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1924,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1925,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1926,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1927,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1928,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1929,1,21500
Hallboro,MANITOBA,50.14639,-99.44833,cgn_direct,1930,1,21000
Halliday,ALBERTA,,,,1924,1,30000
Halliday,ALBERTA,,,,1925,1,30000
Halliday,ALBERTA,,,,1926,1,30000
Halliday,ALBERTA,,,,1927,1,30000
Halliday,ALBERTA,,,,1928,1,30000
Halliday,ALBERTA,,,,1929,2,65000
Halliday,ALBERTA,,,,1930,2,65000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1923,2,60000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1924,3,90000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1925,3,90000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1926,3,90000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1927,3,90000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1928,3,90000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1929,3,90000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1930,3,90000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1939,1,0
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1940,3,85000
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1941,2,0
Hallonquist,SASKATCHEWAN,50.11831,-107.25616,cgn_direct,1943,3,86000
Halvorgate,SASKATCHEWAN,50.63042,-106.6973,cgn_direct,1930,1,35000
Halvorgate,SASKATCHEWAN,50.63042,-106.6973,cgn_direct,1939,1,35000
Halvorgate,SASKATCHEWAN,50.63042,-106.6973,cgn_direct,1940,1,35000
Halvorgate,SASKATCHEWAN,50.63042,-106.6973,cgn_direct,1941,2,70000
Halvorgate,SASKATCHEWAN,50.63042,-106.6973,cgn_direct,1943,1,35000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1911,4,132000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1912,5,131000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1913,5,140000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1914,5,130000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1915,4,105000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1916,5,135000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1917,5,127000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1918,5,127000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1919,5,127000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1920,4,92000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1921,4,87000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1923,4,87000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1924,4,94000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1925,3,74000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1926,3,78000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1927,3,95000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1928,3,95000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1929,3,105000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1930,3,105000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1939,1,0
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1940,2,75000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1941,3,75000
Hamiota,MANITOBA,50.18055,-100.59611,cgn_direct,1943,2,75000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1924,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1925,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1926,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1927,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1928,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1929,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1930,1,25000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1939,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1940,1,30000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1941,2,60000
Hamlet,ALBERTA,51.16083,-113.24944,cgn_direct,1943,1,30000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1921,1,30000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1923,1,30000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1924,1,30000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1925,2,62000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1926,2,62000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1927,2,62000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1928,2,58000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1929,2,65000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1930,2,65000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1939,2,60000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1940,1,0
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1941,2,60000
Hamlin,SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1943,1,0
Hamlin..... (Joint trackage),SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1940,2,60000
Hamlin..... (Joint trackage),SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1941,2,60000
Hamlin..... (Joint trackage),SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1943,2,60000
Hamlin..... (See page 95),SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1939,1,0
Hamlin..... (See page 99),SASKATCHEWAN,52.86674,-108.31735,cgn_direct,1941,2,0
Hampton,SASKATCHEWAN,,,,1911,1,35000
Hampton,SASKATCHEWAN,,,,1912,6,170000
Hampton,SASKATCHEWAN,,,,1913,1,30000
Hampton,SASKATCHEWAN,,,,1914,1,30000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1915,2,60000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1916,2,90000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1917,8,260000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1918,3,125000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1919,3,125000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1920,3,140000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1921,3,140000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1923,3,140000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1924,3,140000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1925,3,140000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1926,3,140000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1927,3,140000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1928,4,175000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1929,4,175000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1930,4,165000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1939,4,135000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1940,4,115000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1941,8,230000
Hamton,SASKATCHEWAN,51.43333,-102.33381,cgn_direct,1943,4,115000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1912,2,55000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1913,2,55000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1915,2,60000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1916,2,57000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1917,3,85000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1918,3,85000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1919,3,87000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1920,3,87000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1921,2,57000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1923,3,90000
Handel,SASKATCHEWAN,52.06673,-108.70072,cgn_direct,1924,3,90000
